Group,Word,Validity,Condition,Round,ID
Valentine's Duo,hats,1,Type_1,1,8E3Yx74uO
Valentine's Duo,hem,1,Type_1,1,8E3Yx74uO
Valentine's Duo,hems,1,Type_1,1,8E3Yx74uO
Valentine's Duo,hate,1,Type_1,1,8E3Yx74uO
Valentine's Duo,haste,1,Type_1,1,8E3Yx74uO
Valentine's Duo,ham,1,Type_1,1,8E3Yx74uO
Valentine's Duo,hams,1,Type_1,1,8E3Yx74uO
Valentine's Duo,came,1,Type_1,1,8E3Yx74uO
Valentine's Duo,cheat,1,Type_1,1,8E3Yx74uO
Valentine's Duo,cheats,1,Type_1,1,8E3Yx74uO
Valentine's Duo,cast,1,Type_1,1,8E3Yx74uO
Valentine's Duo,caste,1,Type_1,1,8E3Yx74uO
Valentine's Duo,cat,1,Type_1,1,8E3Yx74uO
Valentine's Duo,cats,1,Type_1,1,8E3Yx74uO
Valentine's Duo,at,1,Type_1,1,8E3Yx74uO
Valentine's Duo,ate,1,Type_1,1,8E3Yx74uO
Valentine's Duo,eat,1,Type_1,1,8E3Yx74uO
Valentine's Duo,eats,1,Type_1,1,8E3Yx74uO
Valentine's Duo,am,1,Type_1,1,8E3Yx74uO
Valentine's Duo,ash,1,Type_1,1,8E3Yx74uO
Valentine's Duo,ahem,1,Type_1,1,8E3Yx74uO
Valentine's Duo,ace,1,Type_1,1,8E3Yx74uO
Valentine's Duo,act,1,Type_1,1,8E3Yx74uO
Valentine's Duo,he,1,Type_1,1,8E3Yx74uO
Valentine's Duo,she,1,Type_1,1,8E3Yx74uO
Valentine's Duo,seat,1,Type_1,1,8E3Yx74uO
1,ache,1,Type_1,1,YBL5kiDq9
1,tame,1,Type_1,1,YBL5kiDq9
1,tea,1,Type_1,1,YBL5kiDq9
1,teas,1,Type_1,1,YBL5kiDq9
1,eat,1,Type_1,1,YBL5kiDq9
1,eats,1,Type_1,1,YBL5kiDq9
1,meta,1,Type_1,1,YBL5kiDq9
1,meat,1,Type_1,1,YBL5kiDq9
1,meats,1,Type_1,1,YBL5kiDq9
1,met,1,Type_1,1,YBL5kiDq9
1,mat,1,Type_1,1,YBL5kiDq9
1,mats,1,Type_1,1,YBL5kiDq9
1,mac,1,Type_1,1,YBL5kiDq9
1,set,1,Type_1,1,YBL5kiDq9
1,same,1,Type_1,1,YBL5kiDq9
1,shame,1,Type_1,1,YBL5kiDq9
1,stem,1,Type_1,1,YBL5kiDq9
1,hat,1,Type_1,1,YBL5kiDq9
1,hats,1,Type_1,1,YBL5kiDq9
1,hate,1,Type_1,1,YBL5kiDq9
1,hem,1,Type_1,1,YBL5kiDq9
1,hems,1,Type_1,1,YBL5kiDq9
1,haste,1,Type_1,1,YBL5kiDq9
1,cat,1,Type_1,1,YBL5kiDq9
1,cats,1,Type_1,1,YBL5kiDq9
1,seat,1,Type_1,1,YBL5kiDq9
1,came,1,Type_1,1,YBL5kiDq9
1,ate,1,Type_1,1,YBL5kiDq9
1,sea,1,Type_1,1,YBL5kiDq9
1,mash,1,Type_1,1,YBL5kiDq9
1,scam,1,Type_1,1,YBL5kiDq9
1,ham,1,Type_1,1,YBL5kiDq9
1,hams,1,Type_1,1,YBL5kiDq9
1,shat,1,Type_1,1,YBL5kiDq9
